"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"6/04/2021","HelloFresh","HelloFresh","58.61","debit","Groceries","PayPal Account","",""
"6/04/2021","Home Chef","Home Chef","19.95","debit","Groceries","PayPal Account","",""
"6/03/2021","USA*CERTUS MANUFACTURI CEDAR RAPIDS IA","USA*CERTUS MANUFACTURI CEDAR RAPIDS IA","1.35","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/03/2021","Wal-Mart","WALMART 001528 CEDAR RAPIDS IA , WLEASYLBE2OZBIKELUBE, ZEF AIRSTORM 100 PMP","15.96","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/03/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA , ZAVIDA HAZEL WB 32OZ, ECLIPSE BOTTLE VTY, SKPY CRMY PB 2-48OZ, MM WATER 45/16.9 OZ, WYLER'S ITALIAN 96CT, OS 100% CRANBERRY, MM SWEETENED SPARK","151.01","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/03/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","18.50","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/02/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","13.95","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/02/2021","Amazon","AMAZON.COM*2R8UD59Z2 A AMZN.COM/BILLWA","21.05","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/02/2021","Burger King","BURGER KING #7746 Q07 CEDAR RAPIDS IA","11.86","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/02/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","13.63","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/01/2021","Patreon","Patreon","5.35","debit","Entertainment","PayPal Account","",""
"6/01/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","50.84","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"6/01/2021","Michaels","MICHAELS STORES1390 MARION IA","21.38","debit","Hobbies","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/31/2021","Showtime Digital Inc","Showtime Digital Inc","11.76","debit","Entertainment","PayPal Account","",""
"5/31/2021","Dinnerly","Dinnerly","40.73","debit","Groceries","PayPal Account","",""
"5/31/2021","SHOWTIME 4029357733 NY","PAYPAL *SHOWTIME 4029357733 NY","11.76","debit","Movies & DVDs","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/31/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","23.00","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/31/2021","DINNERLY 4029357733 NY","PAYPAL *DINNERLY 4029357733 NY","40.73","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/30/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","45.08","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/30/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","6.83","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/29/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.35","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/29/2021","VERNON VILLAGE TRUE VA CEDAR RAPIDS IA","VERNON VILLAGE TRUE VA CEDAR RAPIDS IA","13.45","debit","Alcohol & Bars","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/29/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","118.76","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/28/2021","McDonald's","MCDONALD'S F34524 NORTH LIBERTYIA","13.33","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/28/2021","Amazon","AMZN MKTP US*2R7JE15I2 AMZN.COM/BILLWA","5.34","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/28/2021","Amazon","AMAZON.COM*2X9EC5OR1 A AMZN.COM/BILLWA","8.55","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/28/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","131.75","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"5/28/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","22.76","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"5/28/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.08","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"5/28/2021","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.74","debit","Investments","ROLLOVER IRA","",""
"5/28/2021","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","618.97","debit","Investments","ROLLOVER IRA","",""
"5/28/2021","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.08","debit","Investments","ROLLOVER IRA","",""
"5/28/2021","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.74","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"5/28/2021","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","131.75","debit","Investments","ROLLOVER IRA","",""
"5/28/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","618.97","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"5/28/2021","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","22.76","debit","Investments","ROLLOVER IRA","",""
"5/27/2021","CVS","CVS/PHARMACY #08532 CEDAR RAPIDS IA","20.40","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/27/2021","Casey's","CASEYS GEN STORE 2845 URBANA IA","37.81","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/27/2021","PCI NEUROLOGY CEDAR RAPIDS IA","PCI NEUROLOGY CEDAR RAPIDS IA","52.31","debit","Doctor","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/27/2021","Adobe Acrobat Pro","ADOBE ACROPRO SUBS 4085366000 CA","15.89","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/27/2021","McDonald's","MCDONALD'S F5215 WATERLOO IA","12.83","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/26/2021","Amazon","AMZN MKTP US*2R2CJ6UT1 AMZN.COM/BILLWA","9.94","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/26/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.35","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/26/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","40.75","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/26/2021","DHB SUPPORT8556910909 855-691-0909 AZ","DHB SUPPORT8556910909 855-691-0909 AZ","8.73","debit","Entertainment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/25/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","41.39","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/25/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","32.49","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/25/2021","Hawkeye Vapor LLC","SQ *HAWKEYE VAPOR CEDA CEDAR RAPIDS IA","23.53","debit","Food & Dining","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/25/2021","SMOKIN JOES OUTLET 13 CEDAR RAPIDS IA","SMOKIN JOES OUTLET 13 CEDAR RAPIDS IA","19.64","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/25/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","3235.32","debit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU SOLD STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","YOU SOLD STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","6536.79","credit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","2952.55","debit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU SOLD STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","YOU SOLD STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","996.21","credit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU SOLD CONF:037661156 EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","YOU SOLD CONF:037661156 EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","1004.56","credit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","1004.56","debit","Investments","ROLLOVER IRA","",""
"5/25/2021","YOU SOLD STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","YOU SOLD STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","1142.53","credit","Investments","ROLLOVER IRA","",""
"5/24/2021","Lindale Dental Care","LINDALE DENTAL CARE PC 319-3622313 IA","600.00","debit","Dentist","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","Cedar Valley Pathologists PC","CEDAR VALLEY PATHOLOGI 800-3274538 IA","206.40","debit","Doctor","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","Spring-Green Lawn Care Corp.","RGP*SPRING-GREEN LAWN 319-4494483 IA","43.87","debit","Lawn & Garden","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","24.67","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","CVS","CVS/PHARMACY #08532 CEDAR RAPIDS IA","6.92","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","Goodwill Industries","GOODWILL INDUSTRIES CEDAR RAPIDS IA","31.48","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","GETVITALYOU.COM 855-4710923 NY","GETVITALYOU.COM 855-4710923 NY","56.00","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/24/2021","DIVIDEND RECEIVED CARRIER GLOBAL CORPORATION COM (CARR) (Cash)","DIVIDEND RECEIVED CARRIER GLOBAL CORPORATION COM (CARR) (Cash)","6.96","credit","Dividend & Cap Gains","INDIVIDUAL - TOD","",""
"5/20/2021","THANK YOU","ONLINE PAYMENT THANK YOU","16562.24","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/18/2021","AT&T","AT&T*BILL PAYMENT 8003310500 TX","161.27","debit","Mobile Phone","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/14/2021","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","186.23","debit","Finance Charge","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/14/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA , UNLEAD","22.18","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/14/2021","ADVISORY FEE (Cash)","ADVISORY FEE (Cash)","2234.29","debit","Trade Commissions","ROLLOVER IRA","",""
"5/12/2021","eBay","eBay","158.36","debit","Shopping","PayPal Account","",""
"5/11/2021","AM APPS LTD","AM APPS LTD","39.20","debit","Restaurants","PayPal Account","",""
"5/09/2021","Ancestry.com","Ancestry.com DNA LLC","98.78","debit","Hobbies","PayPal Account","",""
"5/09/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.35","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/09/2021","Apple","APPLE.COM/BILL 866-712-7753 CA","3.20","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/09/2021","CVS","CVS/PHARMACY #08532 CEDAR RAPIDS IA","5.98","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/08/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","98.12","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/07/2021","PERKINS REST 00011759 CEDAR RAPIDS IA","PERKINS REST 00011759 CEDAR RAPIDS IA","38.40","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/07/2021","Amazon","AMZN MKTP US*AO49K1AF3 AMZN.COM/BILLWA","89.91","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/07/2021","AUTOMATIC PAYMENT - THANK YOU","AUTOMATIC PAYMENT - THANK YOU","107.94","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/07/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","29.07","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/06/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.35","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/06/2021","Amazon","AMZN MKTP US*2L7464XW1 AMZN.COM/BILLWA","36.37","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/05/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","57.00","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/05/2021","Amazon","AMAZON.COM*DB06S9LN3 AMZN.COM/BILLWA","7.49","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/04/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","29.14","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/04/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","33.27","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/04/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","20.87","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","AM APPS LTD","AM APPS LTD","1.00","debit","Fast Food","PayPal Account","",""
"5/03/2021","EMPERIOR","EMPERIOR","39.90","debit","Restaurants","PayPal Account","",""
"5/03/2021","AM APPS LTD 35314369001 CY","PAYPAL *AM APPS LTD 35314369001 CY","1.00","debit","Life Insurance","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","AMIGOS WATERLOO IA","AMIGOS WATERLOO IA","43.12","debit","Restaurants","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","McDonald's","MCDONALD'S F29632 CENTER POINT IA","13.76","debit","Fast Food","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","4.57","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","CVS","CVS/PHARMACY #08532 CEDAR RAPIDS IA","20.89","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.35","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","OPTIMUM B 35314369001 FR","PAYPAL *OPTIMUM B 35314369001 FR","39.90","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/03/2021","Amazon","AMAZON.COM*WE1TZ1VJ3 AMZN.COM/BILLWA","6.89","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/02/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","7.63","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/01/2021","Patreon","Patreon","5.35","debit","Entertainment","PayPal Account","",""
"5/01/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","58.60","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/01/2021","Menard","MENARDS MARION IA MARION IA","41.18","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"5/01/2021","IOWADNR LICENSE 833-4260141 FL","IOWADNR LICENSE 833-4260141 FL","17.43","debit","Entertainment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"4/30/2021","Showtime Digital Inc","Showtime Digital Inc","11.76","debit","Entertainment","PayPal Account","",""
"4/30/2021","SHOWTIME 4029357733 NY","PAYPAL *SHOWTIME 4029357733 NY","11.76","debit","Movies & DVDs","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"4/30/2021","Iowa Dept of Public Defense","IOWA DEPT OF PUBLIC HE 515-2817996 IA","25.00","debit","Fees & Charges","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"4/30/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA , BEEF RIBEYE STEAK, MAPLE JAPANESE ASST, PUP-PERONI","180.06","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"4/30/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.10","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/30/2021","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","570.79","debit","Investments","ROLLOVER IRA","",""
"4/30/2021","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","22.12","debit","Investments","ROLLOVER IRA","",""
"4/30/2021","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.69","debit","Investments","ROLLOVER IRA","",""
"4/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","570.79","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/30/2021","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.10","debit","Investments","ROLLOVER IRA","",""
"4/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","125.22","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/30/2021","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.69","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/30/2021","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","125.22","debit","Investments","ROLLOVER IRA","",""
"4/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","22.12","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/20/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","1046.78","debit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER EATON VANCE GL MACRO ABSOLUTE RTRN ADVT (EGRAX) (Cash)","998.97","debit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER FIDELITY SAI INFLATION FOCUSED FD (FIFGX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER FIDELITY SAI INFLATION FOCUSED FD (FIFGX) (Cash)","2492.30","debit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU SOLD STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","YOU SOLD STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","3079.05","credit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU SOLD COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","YOU SOLD COHEN & STEERS REALTY SHARES (CSRSX) (Cash)","1008.17","credit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","3272.86","debit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","9629.52","debit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU SOLD STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","YOU SOLD STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","982.76","credit","Investments","ROLLOVER IRA","",""
"4/20/2021","YOU SOLD STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","YOU SOLD STRATEGIC ADVISERS LARGE CAP FUND (FALCX) (Cash)","10032.83","credit","Investments","ROLLOVER IRA","",""
"4/09/2021","LONG-TERM CAP GAIN STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","LONG-TERM CAP GAIN STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","2147.89","credit","Investments","ROLLOVER IRA","",""
"4/09/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS SMALL-MID CAP FD (FSCFX) (Cash)","37.13","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"4/09/2021","LONG-TERM CAP GAIN STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","LONG-TERM CAP GAIN STRATEGIC ADVISERS EMERGING MARKETS (FSAMX) (Cash)","65.98","credit","Investments","ROLLOVER IRA","",""
"4/09/2021","REINVESTMENT STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","REINVESTMENT STRATEGIC ADVISERS INTERNATIONAL FUND (FILFX) (Cash)","2781.69","debit","Investments","ROLLOVER IRA","",""
